성분명,성분코드,제품코드,제품명,업체명,공고번호,공고일자,약품상세정보
naproxen sodium,199501ATB,643301620,아나프록스정(나프록센나트륨)_(0.275g/1정),(주)종근당,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,640900140,나프노펜정(나프록센나트륨)_(0.275g/1정),(주)일화,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,654300100,나로펜정(나프록센나트륨)_(0.275g/1정),오스틴제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,661900590,세록센정(나프록센나트륨)_(0.275g/1정),영풍제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,657200430,아낙스정(나프록센나트륨)_(0.275g/1정),환인제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,662502760,나프러스정(나프록센나트륨)_(0.275g/1정),(주)넥스팜코리아,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,664102390,동인당나프록센정(나프록센나트륨)_(0.275g/1정),동인당제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,645801510,엔에이피정(나프록센나트륨)_(0.275g/1정),한솔신약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,647200630,다나프록센정(나프록센나트륨)_(0.275g/1정),한국코러스(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,645207290,에이프로젠나프록센나트륨정_(0.275g/1정),에이프로젠제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,622800100,아나탁심정(나프록센나트륨)_(0.275g/1정),(주)마더스제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,621800250,스노핀정275밀리그람(나프록센나트륨)_(0.275g/1정),(주)한국파비스제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,649400110,나프록스정275mg(나프록센나트륨)_(0.275g/1정),영일제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,657500440,미래나프록센나트륨정_(0.275g/1정),미래제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,663602110,통키파에이정(나프록센나트륨)_(0.275g/1정),한국프라임제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,648601840,프리나정(나프록센나트륨)_(0.275g/1정),(주)씨엠지제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
naproxen sodium,199501ATB,644801940,태극나렉신정(나프록센나트륨)(수출명 : NAPRONEW TABLET)_(0.275g/1정),태극제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 일반적으로 고령자는 소염진통제에 의한 소화관의 궤양, 출혈 등의 발현이 높으므로 소량부터 투여를 시작하여 필요한 최소량으로 투여하고 이상반응의 발현에 특히 유의하는 등 환자의 상태를 관찰하면서 신중히 투여."
nimesulide,201801ATB,649400170,니메리드정(니메술리드)_(0.1g/1정),영일제약(주),20210248,2021.7.15,고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 다른 비스테로이드성 소염진통제와 마찬가지로 고령자에게 이 약을 투여 시 주의.
nimesulide,201801ATB,647200670,"코러스니메술리드정(수출명:Pacisulide Tab, Nimed Tab.)_(0.1g/1정)",한국코러스(주),20210248,2021.7.15,고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 다른 비스테로이드성 소염진통제와 마찬가지로 고령자에게 이 약을 투여 시 주의.
nimesulide,201801ATB,669900390,니막스정(니메슬리드)(수출용),대한뉴팜(주),20210248,2021.7.15,고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 다른 비스테로이드성 소염진통제와 마찬가지로 고령자에게 이 약을 투여 시 주의.
nimesulide,201801ATB,644902540,메수리드정(니메술리드)_(0.1g/1정),제이더블유중외제약(주),20210248,2021.7.15,고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 다른 비스테로이드성 소염진통제와 마찬가지로 고령자에게 이 약을 투여 시 주의.
nimesulide,201801ATB,656700780,메록신정(니메술리드)_(0.1g/1정),한국넬슨제약(주),20210248,2021.7.15,고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 다른 비스테로이드성 소염진통제와 마찬가지로 고령자에게 이 약을 투여 시 주의.
nortryptiline hydrochloride (as nortryptiline),203401ATB,655400770,센시발정10밀리그램(염산노르트립틸린)_(11.4mg/1정),일성신약(주),20170079,2017.2.16,"노인에서의 삼환계 항우울제 사용은 기립성 저혈압, 비틀거림, 항콜린 부작용(인지기능 저하, 섬망 악화, 구갈, 배뇨곤란, 변비 등)이 나타나기 쉬우므로 사용을 추천하지 않으며, 반드시 필요한 경우에만 저용량으로 시작함. 항콜린성 작용이 있는 약제와의 병용으로 인해 항콜린 부작용(인지기능 저하, 섬망 악화, 구갈, 배뇨곤란, 변비 등)이 증가하므로 동시 사용을 추천하지 않음"
nortryptiline hydrochloride (as nortryptiline),203402ATB,655400780,센시발정25밀리그램(염산노르트립틸린)_(28.5mg/1정),일성신약(주),20170079,2017.2.16,"노인에서의 삼환계 항우울제 사용은 기립성 저혈압, 비틀거림, 항콜린 부작용(인지기능 저하, 섬망 악화, 구갈, 배뇨곤란, 변비 등)이 나타나기 쉬우므로 사용을 추천하지 않으며, 반드시 필요한 경우에만 저용량으로 시작함. 항콜린성 작용이 있는 약제와의 병용으로 인해 항콜린 부작용(인지기능 저하, 섬망 악화, 구갈, 배뇨곤란, 변비 등)이 증가하므로 동시 사용을 추천하지 않음"
olanzapine,204001ATB,642002520,올라핀정10밀리그램(올란자핀)_(10mg/1정),현대약품(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATB,645304970,자이자핀정10mg(올란자핀)_(10mg/1정),한림제약(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATB,670800230,자이프렉사정10밀리그람(올란자핀)_(10mg/1정),한국릴리(유),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATB,698003780,피엠에스올란자핀정10밀리그램(올란자핀)_(10mg/1정),(주)제뉴파마,20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATB,657202160,자이레핀정10밀리그램(올란자핀)_(10mg/1정),환인제약(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATB,653005550,올자펙스정10밀리그램(올란자핀)_(10mg/1정),(주)한국파마,20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATB,642705690,올자핀정10밀리그램(올란자핀)_(10mg/1정),동화약품(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATB,651903280,뉴로자핀정10밀리그램(올란자핀)_(10mg/1정),명인제약(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATB,641907870,자이프렉사정10밀리그램(올란자핀)_(10mg/1정),(주)보령,20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATB,668100690,산도스올란자핀정10밀리그램_(10mg/1정),한국산도스(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATB,626900640,테바올란자핀정10밀리그램_(10mg/1정),(주)한독테바,20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATB,640005830,에이프렉사정10밀리그램(올란자핀)_(10mg/1정),에이치케이이노엔(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATD,670800190,자이프렉사자이디스확산정10밀리그램(미세올란자핀)_(10mg/1정),한국릴리(유),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204001ATD,642802390,자이피스오디정 10밀리그램(올란자핀)_(10mg/1정),고려제약(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATB,657202210,자이레핀정5밀리그램(올란자핀)_(5mg/1정),환인제약(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATB,670800210,자이프렉사정5밀리그람(올란자핀)_(5mg/1정),한국릴리(유),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATB,642705720,올자핀정5밀리그램(올란자핀)_(5mg/1정),동화약품(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATB,645304960,자이자핀정5밀리그램(올란자핀)_(5mg/1정),한림제약(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATB,651903220,뉴로자핀정5밀리그램(올란자핀)_(5mg/1정),명인제약(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATB,653005560,올자펙스정5밀리그램(올란자핀)_(5mg/1정),(주)한국파마,20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATB,668100710,산도스올란자핀정5밀리그램_(5mg/1정),한국산도스(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATB,640005880,에이프렉사정5밀리그램(올란자핀)_(5mg/1정),에이치케이이노엔(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATB,698003800,피엠에스올란자핀정5밀리그램(올란자핀)_(5mg/1정),(주)제뉴파마,20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATB,642002510,올라핀정5밀리그램(올란자핀)_(5mg/1정),현대약품(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATB,626900650,테바올란자핀정5밀리그램_(5mg/1정),(주)한독테바,20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATB,641907900,자이프렉사정5밀리그램(올란자핀)_(5mg/1정),(주)보령,20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATD,670800180,자이프렉사자이디스확산정5밀리그램(미세올란자핀)_(5mg/1정),한국릴리(유),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204002ATD,642802420,자이피스오디정 5밀리그램(올란자핀)_(5mg/1정),고려제약(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204004ATB,642705710,올자핀정2.5밀리그램(올란자핀)_(2.5mg/1정),동화약품(주),20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204004ATB,626900630,테바올란자핀정2.5밀리그램_(2.5mg/1정),(주)한독테바,20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
olanzapine,204004ATB,641907890,자이프렉사정2.5밀리그램(올란자핀)_(2.5mg/1정),(주)보령,20210248,2021.7.15,"치매와 연관된 정신병과/또는 행동장애를 가진 노인 환자를 대상으로 한 위약 대조 임상시험 결과, 사망률과 뇌혈관 장애의 위험성 증가. 동일한 임상시험들에서 사망례를 포함한 뇌혈관 이상반응(예. 뇌졸중, 일시적인 허혈성 발작)이 보고됨. 항정신병약물을 장기간 사용하였을 때 지연운동이상증의 위험성은 증가하였으며 이러한 증후군의 발생율은 여성 고령자에게서 가장 높음."
